COM Port 2:
2018/10/14 21:52:05:249;-üpþ|ü||þþþøþþøæ'þþ||öðÊ®3fÃ05953
2018/10/14 21:53:14:862;05966
2018/10/14 21:53:14:862;05966
2018/10/14 21:53:14:862;05966
2018/10/14 21:53:14:862;05965
2018/10/14 21:53:14:862;05966
2018/10/14 21:53:14:877;05966
2018/10/14 21:53:14:877;05966
2018/10/14 21:53:14:877;05966
2018/10/14 21:53:14:878;05966
2018/10/14 21:53:14:878;05966
2018/10/14 21:53:14:878;05966
2018/10/14 21:53:14:878;05966
2018/10/14 21:53:14:878;05966
2018/10/14 21:53:14:878;05965
2018/10/14 21:53:14:878;05965
2018/10/14 21:53:14:893;05966
2018/10/14 21:53:14:893;05965
2018/10/14 21:53:14:893;05964
2018/10/14 21:53:14:893;05966
2018/10/14 21:53:14:894;05966
2018/10/14 21:53:14:894;05967
2018/10/14 21:53:14:894;05967
2018/10/14 21:53:14:894;05966
2018/10/14 21:53:14:894;05966
2018/10/14 21:53:14:909;05966
2018/10/14 21:53:14:909;05966
2018/10/14 21:53:14:909;05966
2018/10/14 21:53:14:910;05965
2018/10/14 21:53:14:910;05966
2018/10/14 21:53:14:910;05967
2018/10/14 21:53:14:910;05966
2018/10/14 21:53:14:910;05966
2018/10/14 21:53:14:910;05965
2018/10/14 21:53:14:910;05965
2018/10/14 21:53:14:925;05965
2018/10/14 21:53:14:925;05966
2018/10/14 21:53:14:925;05966
2018/10/14 21:53:14:925;05966
2018/10/14 21:53:14:926;05966
2018/10/14 21:53:14:926;05966
2018/10/14 21:53:14:926;05966
2018/10/14 21:53:14:926;05966
2018/10/14 21:53:14:926;05966
2018/10/14 21:53:14:941;05966
2018/10/14 21:53:14:941;05967
2018/10/14 21:53:14:941;05966
2018/10/14 21:53:14:942;05966
2018/10/14 21:53:14:942;05966
2018/10/14 21:53:14:942;05967
2018/10/14 21:53:14:942;05966
2018/10/14 21:53:14:942;05965
2018/10/14 21:53:14:942;05965
2018/10/14 21:53:14:942;05964
2018/10/14 21:53:14:957;05965
2018/10/14 21:53:14:957;05965
2018/10/14 21:53:14:957;05965
2018/10/14 21:53:14:957;05964
2018/10/14 21:53:14:957;05966
2018/10/14 21:53:14:958;05965
2018/10/14 21:53:14:958;05966
2018/10/14 21:53:14:958;05965
2018/10/14 21:53:14:958;05966
2018/10/14 21:53:14:973;05966
2018/10/14 21:53:14:973;05965
2018/10/14 21:53:14:973;05965
2018/10/14 21:53:14:973;05966
2018/10/14 21:53:14:973;05966
2018/10/14 21:53:14:974;05967
2018/10/14 21:53:14:974;05966
2018/10/14 21:53:14:974;05966
2018/10/14 21:53:14:974;05966
2018/10/14 21:53:14:974;05966
2018/10/14 21:53:14:989;05966
2018/10/14 21:53:14:989;05966
2018/10/14 21:53:14:990;05966
2018/10/14 21:53:14:990;05966
2018/10/14 21:53:14:990;05966
2018/10/14 21:53:14:990;05966
2018/10/14 21:53:14:990;05966
2018/10/14 21:53:14:990;05965
2018/10/14 21:53:14:990;05966
2018/10/14 21:53:15:005;05966
2018/10/14 21:53:15:005;05965
2018/10/14 21:53:15:005;05965
2018/10/14 21:53:15:006;05966
2018/10/14 21:53:15:006;05965
2018/10/14 21:53:15:006;05966
2018/10/14 21:53:15:006;05966
2018/10/14 21:53:15:006;05965
2018/10/14 21:53:15:006;05966
2018/10/14 21:53:15:006;05967
2018/10/14 21:53:15:021;05965
2018/10/14 21:53:15:021;05967
2018/10/14 21:53:15:021;05966
2018/10/14 21:53:15:022;05965
2018/10/14 21:53:15:022;05966
2018/10/14 21:53:15:022;05966
2018/10/14 21:53:15:022;05967
2018/10/14 21:53:15:022;05966
2018/10/14 21:53:15:022;05965
2018/10/14 21:53:15:037;05966
2018/10/14 21:53:15:037;05965
2018/10/14 21:53:15:038;05965
2018/10/14 21:53:15:038;05966
2018/10/14 21:53:15:038;05965
2018/10/14 21:53:15:038;05966
2018/10/14 21:53:15:038;05966
2018/10/14 21:53:15:038;05965
2018/10/14 21:53:15:038;05965
2018/10/14 21:53:15:038;05965
2018/10/14 21:53:15:053;05965
2018/10/14 21:53:15:054;05965
2018/10/14 21:53:15:054;05965
2018/10/14 21:53:15:054;05966
2018/10/14 21:53:15:054;05965
2018/10/14 21:53:15:054;05963
2018/10/14 21:53:15:054;05960
2018/10/14 21:53:15:054;05967
2018/10/14 21:53:15:054;05966
2018/10/14 21:53:15:069;05966
2018/10/14 21:53:15:069;05965
2018/10/14 21:53:15:069;05965
2018/10/14 21:53:15:069;05965
2018/10/14 21:53:15:070;05965
2018/10/14 21:53:15:070;05965
2018/10/14 21:53:15:070;05965
2018/10/14 21:53:15:070;05965
2018/10/14 21:53:15:070;05965
2018/10/14 21:53:15:070;05965
2018/10/14 21:53:15:085;05964
2018/10/14 21:53:15:085;05965
2018/10/14 21:53:15:085;05965
2018/10/14 21:53:15:086;05965
2018/10/14 21:53:15:086;05965
2018/10/14 21:53:15:086;05966
2018/10/14 21:53:15:086;05966
2018/10/14 21:53:15:086;05965
2018/10/14 21:53:15:086;05966
2018/10/14 21:53:15:101;05966
2018/10/14 21:53:15:102;05965
2018/10/14 21:53:15:102;05966
2018/10/14 21:53:15:102;05966
2018/10/14 21:53:15:102;05965
2018/10/14 21:53:15:102;05966
2018/10/14 21:53:15:102;05965
2018/10/14 21:53:15:102;05966
2018/10/14 21:53:15:102;05965
2018/10/14 21:53:15:102;05966
2018/10/14 21:53:15:117;05966
2018/10/14 21:53:15:118;05965
2018/10/14 21:53:15:118;05965
2018/10/14 21:53:15:118;05966
2018/10/14 21:53:15:118;05965
2018/10/14 21:53:15:118;05964
2018/10/14 21:53:15:118;05966
2018/10/14 21:53:15:118;05966
2018/10/14 21:53:15:118;05965
2018/10/14 21:53:15:133;05965
2018/10/14 21:53:15:133;05964
2018/10/14 21:53:15:133;05965
2018/10/14 21:53:15:133;05966
2018/10/14 21:53:15:133;05965
2018/10/14 21:53:15:133;05966
2018/10/14 21:53:15:134;05966
2018/10/14 21:53:15:134;05966
2018/10/14 21:53:15:134;05966
2018/10/14 21:53:15:134;05966
2018/10/14 21:53:15:149;05966
2018/10/14 21:53:15:149;05965
2018/10/14 21:53:15:149;05966
2018/10/14 21:53:15:149;05967
2018/10/14 21:53:15:149;05965
2018/10/14 21:53:15:149;05964
2018/10/14 21:53:15:149;05964
2018/10/14 21:53:15:149;05964
2018/10/14 21:53:15:149;05964
2018/10/14 21:53:15:165;05965
2018/10/14 21:53:15:165;05965
2018/10/14 21:53:15:165;05964
2018/10/14 21:53:15:165;05965
2018/10/14 21:53:15:165;05965
2018/10/14 21:53:15:165;05964
2018/10/14 21:53:15:165;05966
2018/10/14 21:53:15:165;05964
2018/10/14 21:53:15:165;05964
2018/10/14 21:53:15:165;05965
2018/10/14 21:53:15:181;05965
2018/10/14 21:53:15:181;05965
2018/10/14 21:53:15:181;05965
2018/10/14 21:53:15:181;05965
2018/10/14 21:53:15:181;05965
2018/10/14 21:53:15:181;05965
2018/10/14 21:53:15:182;05965
2018/10/14 21:53:15:182;05965
2018/10/14 21:53:15:182;05965
2018/10/14 21:53:15:197;05964
2018/10/14 21:53:15:197;05965
2018/10/14 21:53:15:197;05965
2018/10/14 21:53:15:197;05965
2018/10/14 21:53:15:197;05965
2018/10/14 21:53:15:197;05965
2018/10/14 21:53:15:197;05966
2018/10/14 21:53:15:197;05966
2018/10/14 21:53:15:197;05965
2018/10/14 21:53:15:197;05965
2018/10/14 21:53:15:213;05965
2018/10/14 21:53:15:213;05965
2018/10/14 21:53:15:213;05964
2018/10/14 21:53:15:213;05964
2018/10/14 21:53:15:213;05964
2018/10/14 21:53:15:213;05965
2018/10/14 21:53:15:213;05964
2018/10/14 21:53:15:213;05965
2018/10/14 21:53:15:213;05965
2018/10/14 21:53:15:229;05966
2018/10/14 21:53:15:229;05965
2018/10/14 21:53:15:229;05966
2018/10/14 21:53:15:229;05965
2018/10/14 21:53:15:229;05965
2018/10/14 21:53:15:229;05966
2018/10/14 21:53:15:229;05966
2018/10/14 21:53:15:229;05966
2018/10/14 21:53:15:229;05965
2018/10/14 21:53:15:229;05964
2018/10/14 21:53:15:245;05966
2018/10/14 21:53:15:245;05966
2018/10/14 21:53:15:245;05965
2018/10/14 21:53:15:245;05966
2018/10/14 21:53:15:245;05966
2018/10/14 21:53:15:245;05965
2018/10/14 21:53:15:245;05965
2018/10/14 21:53:15:245;05965
2018/10/14 21:53:15:245;05965
2018/10/14 21:53:15:261;05965
2018/10/14 21:53:15:261;05965
2018/10/14 21:53:15:261;05966
2018/10/14 21:53:15:261;05965
2018/10/14 21:53:15:261;05965
2018/10/14 21:53:15:261;05966
2018/10/14 21:53:15:261;05965
2018/10/14 21:53:15:261;05966
2018/10/14 21:53:15:261;05965
2018/10/14 21:53:15:261;05966
2018/10/14 21:53:15:277;05965
2018/10/14 21:53:15:277;05966
2018/10/14 21:53:15:277;05965
2018/10/14 21:53:15:277;05965
2018/10/14 21:53:15:277;05966
2018/10/14 21:53:15:277;05966
2018/10/14 21:53:15:277;05965
2018/10/14 21:53:15:277;05966
2018/10/14 21:53:15:277;05966
2018/10/14 21:53:15:293;05965
2018/10/14 21:53:15:293;05966
2018/10/14 21:53:15:293;05965
2018/10/14 21:53:15:293;05966
2018/10/14 21:53:15:293;05965
2018/10/14 21:53:15:293;05966
2018/10/14 21:53:15:293;05967
2018/10/14 21:53:15:293;05966
2018/10/14 21:53:15:293;05966
2018/10/14 21:53:15:293;05965
2018/10/14 21:53:15:309;05965
2018/10/14 21:53:15:309;05966
2018/10/14 21:53:15:309;05961
2018/10/14 21:53:15:309;05965
2018/10/14 21:53:15:309;05965
2018/10/14 21:53:15:309;05965
2018/10/14 21:53:15:309;05965
2018/10/14 21:53:15:309;05965
2018/10/14 21:53:15:309;05965
2018/10/14 21:53:15:325;05965
2018/10/14 21:53:15:325;05966
2018/10/14 21:53:15:325;05966
2018/10/14 21:53:15:325;05966
2018/10/14 21:53:15:325;05965
2018/10/14 21:53:15:325;05966
2018/10/14 21:53:15:325;05966
2018/10/14 21:53:15:325;05966
2018/10/14 21:53:15:325;05966
2018/10/14 21:53:15:325;05965
2018/10/14 21:53:15:341;05965
2018/10/14 21:53:15:341;05965
2018/10/14 21:53:15:341;05965
2018/10/14 21:53:15:341;05965
2018/10/14 21:53:15:341;05965
2018/10/14 21:53:15:341;05965
2018/10/14 21:53:15:341;05966
2018/10/14 21:53:15:341;05966
2018/10/14 21:53:15:341;05967
2018/10/14 21:53:15:357;05966
2018/10/14 21:53:15:357;05966
2018/10/14 21:53:15:357;05966
2018/10/14 21:53:15:357;05966
2018/10/14 21:53:15:357;05966
2018/10/14 21:53:15:357;05966
2018/10/14 21:53:15:357;05966
2018/10/14 21:53:15:357;05966
2018/10/14 21:53:15:357;05966
2018/10/14 21:53:15:357;05965
2018/10/14 21:53:15:373;05964
2018/10/14 21:53:15:373;05965
2018/10/14 21:53:15:373;05966
2018/10/14 21:53:15:373;05965
2018/10/14 21:53:15:373;05965
2018/10/14 21:53:15:373;05964
2018/10/14 21:53:15:373;05966
2018/10/14 21:53:15:373;05965
2018/10/14 21:53:15:373;05966
2018/10/14 21:53:15:389;05966
2018/10/14 21:53:15:389;05965
2018/10/14 21:53:15:389;05965
2018/10/14 21:53:15:389;05965
2018/10/14 21:53:15:389;05966
2018/10/14 21:53:15:389;05966
2018/10/14 21:53:15:389;05966
2018/10/14 21:53:15:389;05966
2018/10/14 21:53:15:389;05966
2018/10/14 21:53:15:389;05965
2018/10/14 21:53:15:405;05967
2018/10/14 21:53:15:405;05967
2018/10/14 21:53:15:405;05966
2018/10/14 21:53:15:405;05966
2018/10/14 21:53:15:405;05968
2018/10/14 21:53:15:405;05967
2018/10/14 21:53:15:405;05967
2018/10/14 21:53:15:405;05966
2018/10/14 21:53:15:405;05966
2018/10/14 21:53:15:421;05966
2018/10/14 21:53:15:421;05966
2018/10/14 21:53:15:421;05967
2018/10/14 21:53:15:421;05966
2018/10/14 21:53:15:421;05966
2018/10/14 21:53:15:421;05966
2018/10/14 21:53:15:421;05967
2018/10/14 21:53:15:421;05966
2018/10/14 21:53:15:421;05966
2018/10/14 21:53:15:422;05966
2018/10/14 21:53:15:437;05966
2018/10/14 21:53:15:437;05966
2018/10/14 21:53:15:437;05967
2018/10/14 21:53:15:437;05967
2018/10/14 21:53:15:437;05966
2018/10/14 21:53:15:437;05967
2018/10/14 21:53:15:437;05966
2018/10/14 21:53:15:437;05966
2018/10/14 21:53:15:437;05966
2018/10/14 21:53:15:453;05966
2018/10/14 21:53:15:453;05966
2018/10/14 21:53:15:453;05965
2018/10/14 21:53:15:453;05966
2018/10/14 21:53:15:453;05966
2018/10/14 21:53:15:453;05966
2018/10/14 21:53:15:453;05966
2018/10/14 21:53:15:453;05966
2018/10/14 21:53:15:453;05965
2018/10/14 21:53:15:453;05965
2018/10/14 21:53:15:469;05966
2018/10/14 21:53:15:469;05965
2018/10/14 21:53:15:469;05966
2018/10/14 21:53:15:469;05966
2018/10/14 21:53:15:469;05964
2018/10/14 21:53:15:469;05966
2018/10/14 21:53:15:469;05966
2018/10/14 21:53:15:469;05966
2018/10/14 21:53:15:469;05966
2018/10/14 21:53:15:485;05965
2018/10/14 21:53:15:485;05966
2018/10/14 21:53:15:485;05965
2018/10/14 21:53:15:485;05966
2018/10/14 21:53:15:485;05967
2018/10/14 21:53:15:485;05966
2018/10/14 21:53:15:485;05966
2018/10/14 21:53:15:485;05966
2018/10/14 21:53:15:486;05966
2018/10/14 21:53:15:486;05966
2018/10/14 21:53:15:501;05966
2018/10/14 21:53:15:501;05966
2018/10/14 21:53:15:501;05966
2018/10/14 21:53:15:501;05965
2018/10/14 21:53:15:501;05965
2018/10/14 21:53:15:501;05965
2018/10/14 21:53:15:501;05966
2018/10/14 21:53:15:501;05965
2018/10/14 21:53:15:501;05965
2018/10/14 21:53:15:517;05965
2018/10/14 21:53:15:517;05964
2018/10/14 21:53:15:517;05966
2018/10/14 21:53:15:517;05965
2018/10/14 21:53:15:517;05966
2018/10/14 21:53:15:517;05965
2018/10/14 21:53:15:517;05966
2018/10/14 21:53:15:517;05965
2018/10/14 21:53:15:517;05965
2018/10/14 21:53:15:517;05965
2018/10/14 21:53:15:533;05965
2018/10/14 21:53:15:533;05964
2018/10/14 21:53:15:533;05965
2018/10/14 21:53:15:533;05965
2018/10/14 21:53:15:533;05965
2018/10/14 21:53:15:533;05965
2018/10/14 21:53:15:533;05966
2018/10/14 21:53:15:533;05966
2018/10/14 21:53:15:533;05964
2018/10/14 21:53:15:549;05965
2018/10/14 21:53:15:549;05965
2018/10/14 21:53:15:549;05966
2018/10/14 21:53:15:549;05966
2018/10/14 21:53:15:549;05966
2018/10/14 21:53:15:549;05967
2018/10/14 21:53:15:549;05966
2018/10/14 21:53:15:549;05967
2018/10/14 21:53:15:549;05966
2018/10/14 21:53:15:549;05967
2018/10/14 21:53:15:565;05966
2018/10/14 21:53:15:565;05966
2018/10/14 21:53:15:565;05966
2018/10/14 21:53:15:565;05967
2018/10/14 21:53:15:565;05967
2018/10/14 21:53:15:565;05965
2018/10/14 21:53:15:565;05966
2018/10/14 21:53:15:565;05965
2018/10/14 21:53:15:565;05966
2018/10/14 21:53:15:581;05967
2018/10/14 21:53:15:581;05966
2018/10/14 21:53:15:581;05967
2018/10/14 21:53:15:581;05967
2018/10/14 21:53:15:581;05966
2018/10/14 21:53:15:581;05967
2018/10/14 21:53:15:581;05965
2018/10/14 21:53:15:581;05965
2018/10/14 21:53:15:581;05966
2018/10/14 21:53:15:581;05966
2018/10/14 21:53:15:597;05966
2018/10/14 21:53:15:597;05965
2018/10/14 21:53:15:597;05967
2018/10/14 21:53:15:597;05966
2018/10/14 21:53:15:597;05966
2018/10/14 21:53:15:597;05966
2018/10/14 21:53:15:597;05965
2018/10/14 21:53:15:597;05965
2018/10/14 21:53:15:597;05966
2018/10/14 21:53:15:613;05966
2018/10/14 21:53:15:613;05966
2018/10/14 21:53:15:613;05966
2018/10/14 21:53:15:613;05965
2018/10/14 21:53:15:613;05966
2018/10/14 21:53:15:613;05966
2018/10/14 21:53:15:613;05965
2018/10/14 21:53:15:613;05967
2018/10/14 21:53:15:613;05966
2018/10/14 21:53:15:613;05967
2018/10/14 21:53:15:629;05967
2018/10/14 21:53:15:629;05967
2018/10/14 21:53:15:629;05966
2018/10/14 21:53:15:629;05967
2018/10/14 21:53:15:629;05966
2018/10/14 21:53:15:629;05966
2018/10/14 21:53:15:629;05966
2018/10/14 21:53:15:629;05966
2018/10/14 21:53:15:629;05965
2018/10/14 21:53:15:645;05965
2018/10/14 21:53:15:645;05966
2018/10/14 21:53:15:645;05966
2018/10/14 21:53:15:645;05966
2018/10/14 21:53:15:645;05967
2018/10/14 21:53:15:645;05965
2018/10/14 21:53:15:645;05964
2018/10/14 21:53:15:645;05965
2018/10/14 21:53:15:645;05965
2018/10/14 21:53:15:645;05964
2018/10/14 21:53:15:661;05964
2018/10/14 21:53:15:661;05959
2018/10/14 21:53:15:661;05964
2018/10/14 21:53:15:661;05964
2018/10/14 21:53:15:661;05964
2018/10/14 21:53:15:661;05964
2018/10/14 21:53:15:661;05965
2018/10/14 21:53:15:661;05965
2018/10/14 21:53:15:661;05965
2018/10/14 21:53:15:677;05963
2018/10/14 21:53:15:677;05965
2018/10/14 21:53:15:677;05965
2018/10/14 21:53:15:677;05963
2018/10/14 21:53:15:677;05963
2018/10/14 21:53:15:677;05963
2018/10/14 21:53:15:677;05958
2018/10/14 21:53:15:677;05963
2018/10/14 21:53:15:677;05963
2018/10/14 21:53:15:677;05965
2018/10/14 21:53:15:693;05965
2018/10/14 21:53:15:693;05965
2018/10/14 21:53:15:693;05965
2018/10/14 21:53:15:693;05966
2018/10/14 21:53:15:693;05966
2018/10/14 21:53:15:693;05966
2018/10/14 21:53:15:693;05966
2018/10/14 21:53:15:693;05966
2018/10/14 21:53:15:693;05965
2018/10/14 21:53:15:709;05966
2018/10/14 21:53:15:709;05967
2018/10/14 21:53:15:709;05966
2018/10/14 21:53:15:709;05967
2018/10/14 21:53:15:709;05966
2018/10/14 21:53:15:709;05965
2018/10/14 21:53:15:709;05966
2018/10/14 21:53:15:709;05965
2018/10/14 21:53:15:709;05965
2018/10/14 21:53:15:709;05966
2018/10/14 21:53:15:725;05966
2018/10/14 21:53:15:725;05966
2018/10/14 21:53:15:725;05964
2018/10/14 21:53:15:725;05964
2018/10/14 21:53:15:725;05963
2018/10/14 21:53:15:725;05965
2018/10/14 21:53:15:725;05964
2018/10/14 21:53:15:725;05965
2018/10/14 21:53:15:725;05966
2018/10/14 21:53:15:741;05966
2018/10/14 21:53:15:741;05966
2018/10/14 21:53:15:741;05967
2018/10/14 21:53:15:741;05966
2018/10/14 21:53:15:741;05966
2018/10/14 21:53:15:741;05966
2018/10/14 21:53:15:741;05966
2018/10/14 21:53:15:741;05966
2018/10/14 21:53:15:741;05966
2018/10/14 21:53:15:741;05965
2018/10/14 21:53:15:757;05965
2018/10/14 21:53:15:757;05964
2018/10/14 21:53:15:757;05964
2018/10/14 21:53:15:757;05965
2018/10/14 21:53:15:757;05965
2018/10/14 21:53:15:757;05964
2018/10/14 21:53:15:757;05962
2018/10/14 21:53:15:757;05958
2018/10/14 21:53:15:757;05958
2018/10/14 21:53:15:773;05963
2018/10/14 21:53:15:773;05963
2018/10/14 21:53:15:773;05964
2018/10/14 21:53:15:773;05963
2018/10/14 21:53:15:773;05964
2018/10/14 21:53:15:773;05964
2018/10/14 21:53:15:773;05964
2018/10/14 21:53:15:773;05965
2018/10/14 21:53:15:773;05963
2018/10/14 21:53:15:773;05965
2018/10/14 21:53:15:789;05965
2018/10/14 21:53:15:789;05965
2018/10/14 21:53:15:789;05965
2018/10/14 21:53:15:789;05966
2018/10/14 21:53:15:789;05965
2018/10/14 21:53:15:789;05966
2018/10/14 21:53:15:789;05965
2018/10/14 21:53:15:789;05966
2018/10/14 21:53:15:789;05965
2018/10/14 21:53:15:805;05965
2018/10/14 21:53:15:805;05966
2018/10/14 21:53:15:805;05964
2018/10/14 21:53:15:805;05964
2018/10/14 21:53:15:805;05964
2018/10/14 21:53:15:805;05964
2018/10/14 21:53:15:805;05965
2018/10/14 21:53:15:805;05965
2018/10/14 21:53:15:805;05965
2018/10/14 21:53:15:805;05965
2018/10/14 21:53:15:821;05966
2018/10/14 21:53:15:821;05967
2018/10/14 21:53:15:821;05965
2018/10/14 21:53:15:821;05966
2018/10/14 21:53:15:821;05966
2018/10/14 21:53:15:821;05967
2018/10/14 21:53:15:821;05966
2018/10/14 21:53:15:821;05966
2018/10/14 21:53:15:821;05967
2018/10/14 21:53:15:837;05968
2018/10/14 21:53:15:837;05965
2018/10/14 21:53:15:837;05964
2018/10/14 21:53:15:837;05964
2018/10/14 21:53:15:837;05964
2018/10/14 21:53:15:837;05965
2018/10/14 21:53:15:837;05966
2018/10/14 21:53:15:837;05965
2018/10/14 21:53:15:837;05966
2018/10/14 21:53:15:837;05966
2018/10/14 21:53:15:853;05965
2018/10/14 21:53:15:853;05964
2018/10/14 21:53:15:853;05964
2018/10/14 21:53:15:853;05964
2018/10/14 21:53:15:853;05965
2018/10/14 21:53:15:853;05965
2018/10/14 21:53:15:853;05964
2018/10/14 21:53:15:853;05965
2018/10/14 21:53:15:853;05965
2018/10/14 21:53:15:869;05966
2018/10/14 21:53:15:869;05966
2018/10/14 21:53:15:869;05965
2018/10/14 21:53:15:869;05965
2018/10/14 21:53:15:869;05965
2018/10/14 21:53:15:869;05963
2018/10/14 21:53:15:869;05964
2018/10/14 21:53:15:869;05965
2018/10/14 21:53:15:869;05965
2018/10/14 21:53:15:869;05967
2018/10/14 21:53:15:885;05966
2018/10/14 21:53:15:885;05965
2018/10/14 21:53:15:885;05964
2018/10/14 21:53:15:885;05965
2018/10/14 21:53:15:885;05964
2018/10/14 21:53:15:885;05965
2018/10/14 21:53:15:885;05964
2018/10/14 21:53:15:885;05964
2018/10/14 21:53:15:885;05965
2018/10/14 21:53:15:900;05965
2018/10/14 21:53:15:900;05965
2018/10/14 21:53:15:901;05965
2018/10/14 21:53:15:901;05965
2018/10/14 21:53:15:901;05965
2018/10/14 21:53:15:901;05966
2018/10/14 21:53:15:901;05965
2018/10/14 21:53:15:901;05965
2018/10/14 21:53:15:901;05965
2018/10/14 21:53:15:901;05965
2018/10/14 21:53:15:916;05966
2018/10/14 21:53:15:916;05965
2018/10/14 21:53:15:916;05965
2018/10/14 21:53:15:917;05965
2018/10/14 21:53:15:917;05965
2018/10/14 21:53:15:917;05965
2018/10/14 21:53:15:917;05966
2018/10/14 21:53:15:917;05966
2018/10/14 21:53:15:917;05966
2018/10/14 21:53:15:932;05965
2018/10/14 21:53:15:932;05964
2018/10/14 21:53:15:932;05965
2018/10/14 21:53:15:933;05964
2018/10/14 21:53:15:933;05965
2018/10/14 21:53:15:933;05964
2018/10/14 21:53:15:933;05965
2018/10/14 21:53:15:933;05964
2018/10/14 21:53:15:933;05964
2018/10/14 21:53:15:933;05964
2018/10/14 21:53:15:948;05964
2018/10/14 21:53:15:948;05963
2018/10/14 21:53:15:949;05964
2018/10/14 21:53:15:949;05964
2018/10/14 21:53:15:949;05965
2018/10/14 21:53:15:949;05965
2018/10/14 21:53:15:949;05964
2018/10/14 21:53:15:949;05964
2018/10/14 21:53:15:949;05964
2018/10/14 21:53:15:964;05964
2018/10/14 21:53:15:965;05965
2018/10/14 21:53:15:965;05964
2018/10/14 21:53:15:965;05964
2018/10/14 21:53:15:965;05964
2018/10/14 21:53:15:965;05966
2018/10/14 21:53:15:965;05965
2018/10/14 21:53:15:965;05965
2018/10/14 21:53:15:965;05965
2018/10/14 21:53:15:965;05965
2018/10/14 21:53:15:980;05966
2018/10/14 21:53:15:980;05965
2018/10/14 21:53:15:980;05965
2018/10/14 21:53:15:980;05966
2018/10/14 21:53:15:980;05964
2018/10/14 21:53:15:980;05966
2018/10/14 21:53:15:981;05965
2018/10/14 21:53:15:981;05966
2018/10/14 21:53:15:981;05966
2018/10/14 21:53:15:997;05966
2018/10/14 21:53:15:997;05965
2018/10/14 21:53:15:997;05959
2018/10/14 21:53:15:997;05965
2018/10/14 21:53:15:997;05966
2018/10/14 21:53:15:997;05967
2018/10/14 21:53:15:997;05967
2018/10/14 21:53:15:997;05967
2018/10/14 21:53:15:997;05965
2018/10/14 21:53:15:997;05966
2018/10/14 21:53:16:012;05966
2018/10/14 21:53:16:012;05965
2018/10/14 21:53:16:012;05965
2018/10/14 21:53:16:012;05965
2018/10/14 21:53:16:013;05965
2018/10/14 21:53:16:013;05966
2018/10/14 21:53:16:013;05966
2018/10/14 21:53:16:013;05966
2018/10/14 21:53:16:013;05966
2018/10/14 21:53:16:028;05966
2018/10/14 21:53:16:028;05961
2018/10/14 21:53:16:028;05966
2018/10/14 21:53:16:028;05966
2018/10/14 21:53:16:028;05965
2018/10/14 21:53:16:029;05963
2018/10/14 21:53:16:029;05963
2018/10/14 21:53:16:029;05963
2018/10/14 21:53:16:029;05965
2018/10/14 21:53:16:029;05964
2018/10/14 21:53:16:044;05964
2018/10/14 21:53:16:044;05965
2018/10/14 21:53:16:044;05964
2018/10/14 21:53:16:044;05963
2018/10/14 21:53:16:044;05965
2018/10/14 21:53:16:044;05964
2018/10/14 21:53:16:044;05965
2018/10/14 21:53:16:045;05966
2018/10/14 21:53:16:045;05963
2018/10/14 21:53:16:060;05964
2018/10/14 21:53:16:060;05965
2018/10/14 21:53:16:060;05965
2018/10/14 21:53:16:060;05964
2018/10/14 21:53:16:060;05964
2018/10/14 21:53:16:060;05964
2018/10/14 21:53:16:061;05965
2018/10/14 21:53:16:061;05960
2018/10/14 21:53:16:061;05968
2018/10/14 21:53:16:061;05962
2018/10/14 21:53:16:076;05966
2018/10/14 21:53:16:076;05960
2018/10/14 21:53:16:076;05961
2018/10/14 21:53:16:076;05961
2018/10/14 21:53:16:076;05965
2018/10/14 21:53:16:076;05964
2018/10/14 21:53:16:076;05965
2018/10/14 21:53:16:077;05965
